ua_1,ua_2,year,relatedness
217,1,2006,0.8988279922433704
217,1,2013,0.9096528615943954
217,2,1981,0.38297349309826045
217,2,1986,0.46134872004429517
217,2,1991,0.2510712641639149
217,2,1996,0.25975028213986123
217,2,2001,0.15913236206498815
217,2,2006,0.14092711681926773
217,2,2013,0.0801108285526736
217,3,1981,0.41631829202010706
217,3,1986,0.5235271983969559
217,3,1991,0.3182987871714108
217,3,1996,0.2517600072553817
217,3,2001,0.2620967316942401
217,3,2006,0.27665860381825313
217,3,2013,0.20223932569666198
217,4,1981,0.2681202230115663
217,4,1986,0.4405255984036648
217,4,1991,0.2306491719146102
217,4,1996,0.15779594533946695
217,4,2001,0.15043596073712356
217,4,2006,0.13202988998235166
217,4,2013,0.10959362940861939
217,5,1981,0.331257787463881
217,5,1986,0.506018932258894
217,5,1991,0.24912589820322456
217,5,1996,0.2030487238349522
217,5,2001,0.19337965689565
217,5,2006,0.2406058905733251
217,5,2013,0.23378638607361624
217,6,1981,0.6452173317673299
217,6,1986,0.5276936089058751
217,6,1991,0.6702947102325078
217,6,1996,0.704402554567446
217,6,2001,0.6980510134616749
217,6,2006,0.7422342747950456
217,6,2013,0.6352041332336471
217,7,1981,0.7179538694333628
217,7,1986,0.4334962705043966
217,7,1991,0.7796353125529132
217,7,1996,0.8862492973151522
217,7,2001,0.8922915077747025
217,7,2006,0.9261432632887538
217,7,2013,0.8116316277548126
217,8,1981,0.6668221812425135
217,8,1986,0.38426295025581786
217,8,1991,0.8137881114721294
217,8,1996,0.8596762424452681
217,8,2001,0.8910791785319223
217,8,2006,0.863903102158758
217,8,2013,0.8936100293685806
217,9,1981,0.6233254596072824
217,9,1986,0.5136712539273174
217,9,1991,0.6843534645933661
217,9,1996,0.7317550296211801
217,9,2001,0.7627819989685642
217,9,2006,0.8269832008697868
217,9,2013,0.81948674910808
217,10,1981,0.6381438170185458
217,10,1986,0.5226276827789667
217,10,1991,0.721948651997267
217,10,1996,0.7594313681432548
217,10,2001,0.7633706681419541
217,10,2006,0.8346829378862088
217,10,2013,0.8989560953282925
217,11,1981,0.7059091801401329
217,11,1986,0.5150617784907661
217,11,1991,0.7788002954177747
217,11,1996,0.736612842415201
217,11,2001,0.7679575844974227
217,11,2006,0.8694833682224301
217,11,2013,0.8852376406327993
217,12,1981,0.3462711530584994
217,12,1986,0.523049591320214
217,12,1991,0.3586529749548916
217,12,1996,0.4100886153270693
217,12,2001,0.5380577412771049
217,12,2006,0.5939377121558891
217,12,2013,0.6846933626696725
217,13,1981,0.5950504182152789
217,13,1986,0.49813470386825615
217,13,1991,0.5674594394283203
217,13,1996,0.5383440447901338
217,13,2001,0.553556814058298
217,13,2006,0.5766863895316288
217,13,2013,0.5373359280476924
217,14,1981,0.6908539928359134
217,14,1986,0.6113289168651481
217,14,1991,0.7372787968032705
217,14,1996,0.8285647807184298
217,14,2001,0.8796802462729936
217,14,2006,0.8880876059712872
217,14,2013,0.8355502176841134
217,15,1981,0.6858660716320023
217,15,1986,0.5090364221960979
217,15,1991,0.8505086795300358
217,15,1996,0.8807851395431712
217,15,2001,0.8731377233263167
217,15,2006,0.9061807766672685
217,15,2013,0.9294677918724713
217,16,1981,0.5957268906466635
217,16,1986,0.3284433411977341
217,16,1991,0.6537740861241402
217,16,1996,0.7426290898963909
217,16,2001,0.7599615122363861
217,16,2006,0.7652290898804732
217,16,2013,0.8705085243344759
217,17,1981,0.5037065229504931
217,17,1986,0.46407237600152024
217,17,1991,0.6790428012609091
217,17,1996,0.588463128226158
217,17,2001,0.7003533279358363
217,17,2006,0.6720022677673034
217,17,2013,0.6986386348028423
217,18,1981,0.3342829290999413
217,18,1986,0.46188279453564185
217,18,1991,0.40013038624107317
217,18,1996,0.43804839555385455
217,18,2001,0.5578502282229237
217,18,2006,0.5436699871054129
217,18,2013,0.5765361840644607
217,19,1981,0.3876684717089763
217,19,1986,0.4749899458446421
217,19,1991,0.6315339987206137
217,19,1996,0.6699095692646416
217,19,2001,0.7227818247243395
217,19,2006,0.8678792460932099
217,19,2013,0.882482244953144
217,20,1981,0.4172851484539573
217,20,1986,0.42173856844483676
217,20,1991,0.4277335201381538
217,20,1996,0.3856078843156634
217,20,2001,0.33983850685214545
217,20,2006,0.2611791723239282
217,20,2013,0.25029741392110405
217,21,1981,0.6049632038760113
217,21,1986,0.4599659075603314
217,21,1991,0.5111773517278653
217,21,1996,0.30604448845721444
217,21,2001,0.5319374556550942
217,21,2006,0.6327461443588237
217,21,2013,0.5749277660076129
217,22,1981,0.2958017129190923
217,22,1986,0.4418671770973669
217,22,1991,0.2740138851820189
217,22,1996,0.23150775591152117
217,22,2001,0.22364414325790555
217,22,2006,0.2502584418477113
217,22,2013,0.6964210909873386
217,23,1981,0.4965763088006178
217,23,1986,0.46498597816548104
217,23,1991,0.6030957686780749
217,23,1996,0.7810547737899965
217,23,2001,0.8363993454844361
217,23,2006,0.83841247029398
217,23,2013,0.8805008516000976
217,24,1981,0.5494012345435086
217,24,1986,0.4896807642002844
217,24,1991,0.5449841180854298
217,24,1996,0.4106023268260008
217,24,2001,0.6823584464748771
217,24,2006,0.6544527954961764
217,24,2013,0.6420861990070641
217,25,1981,0.7137356684792684
217,25,1986,0.5123134837754372
217,25,1991,0.8110627386039679
217,25,1996,0.883694651680373
217,25,2001,0.8464174976660515
217,25,2006,0.8313274980850063
217,25,2013,0.8760014361057391
217,26,1981,0.648339695455112
217,26,1986,0.5403711422124537
217,26,1991,0.5081016757488613
217,26,1996,0.410701442329678
217,26,2001,0.3966835622645347
217,26,2006,0.26617349931386836
217,26,2013,0.21139487250629324
217,101,1981,0.6748725772797165
217,101,1986,0.5500856980231291
217,101,1991,0.6767652624944152
217,101,1996,0.6625639801125808
217,101,2001,0.7260885919117341
217,101,2006,0.34737247798474513
217,101,2013,0.2950675544223099
217,102,1981,0.28138651438280615
217,102,1986,0.4963355692995657
217,102,1991,0.34311193763614134
217,102,1996,0.619685513390719
217,102,2001,0.569806437705582
217,102,2006,0.8941383779097674
217,102,2013,0.907167348649059
217,103,1981,0.8010628912849702
217,103,1986,0.6146834124796241
217,103,1991,0.7783694144959292
217,103,1996,0.773205791084134
217,103,2001,0.7655973602457313
217,103,2006,0.7818474018802861
217,103,2013,0.7635771040582149
217,104,1981,0.6780872368774846
217,104,1986,0.49082798011838485
217,104,1991,0.78602761090962
217,104,1996,0.8080145350192882
217,104,2001,0.7987498285504022
217,104,2006,0.8594344108483193
217,104,2013,0.8936292712515892
217,105,1981,0.7164077872930003
217,105,1986,0.5911513930519627
217,105,1991,0.7777280421548736
217,105,1996,0.7851880070583289
217,105,2001,0.7405407241693246
217,105,2006,0.7361042019705568
217,105,2013,0.7680580556654983
217,106,1981,0.6677920569013057
217,106,1986,0.4355758759912699
217,106,1991,0.8568558677693358
217,106,1996,0.9216100244416137
217,106,2001,0.9334595024104195
217,106,2006,0.9530475186638202
217,106,2013,0.9364694448856823
217,107,1981,0.6146266827714817
217,107,1986,0.45552408822819046
217,107,1991,0.7571123664537394
217,107,1996,0.8122593735795249
217,107,2001,0.8096750424700454
217,107,2006,0.8683417260140529
217,107,2013,0.9254382436331614
217,109,1981,0.7010249177007692
217,109,1986,0.5334804337426994
217,109,1991,0.8050677034129134
217,109,1996,0.87659784145195
217,109,2001,0.9168893782472309
217,109,2006,0.9277055932493119
217,109,2013,0.9332261917780291
217,111,1981,0.886227529285196
217,111,1986,0.7952638072748444
217,111,1991,0.9122778697312279
217,111,1996,0.9423646226473013
217,111,2001,0.9671300549807544
217,111,2006,0.9660386440560507
217,111,2013,0.9618805151886531
217,112,1981,0.7067053135038208
217,112,1986,0.4380661135198807
217,112,1991,0.6929317884879175
217,112,1996,0.8112414682956983
217,112,2001,0.7978049579978688
217,112,2006,0.7916279669901827
217,112,2013,0.7666602501133692
217,113,1981,0.6011717516441075
217,113,1986,0.4331621617856096
217,113,1991,0.7490652528034165
217,113,1996,0.7768359480735318
217,113,2001,0.7467461059651905
217,113,2006,0.8272245044794828
217,113,2013,0.866547739139447
217,114,1981,0.656583475983201
217,114,1986,0.5244931206348254
217,114,1991,0.7460281032423168
217,114,1996,0.799959428595268
217,114,2001,0.8152155883963516
217,114,2006,0.845528493225727
217,114,2013,0.8576661302918164
217,116,1981,0.7285908767664945
217,116,1986,0.47991679846165186
217,116,1991,0.9215170322594253
217,116,1996,0.9530220472286518
217,116,2001,0.9704101020533129
217,116,2006,0.972752526870384
217,116,2013,0.9272116878683624
217,117,1981,0.6612503534902321
217,117,1986,0.5007779971508899
217,117,1991,0.6717884400623643
217,117,1996,0.726687131829626
217,117,2001,0.6704092164906024
217,117,2006,0.6815412730166232
217,117,2013,0.6063036363280169
217,217,1981,1
217,217,1986,1
217,217,1991,1
217,217,1996,1
217,217,2001,1
217,217,2006,1
217,217,2013,1
217,226,1981,0.6522740686681469
217,226,1986,0.3670726156285374
217,226,1991,0.841968330286091
217,226,1996,0.9086484349373207
217,226,2001,0.9477934514204198
217,226,2006,0.9512935544820154
217,226,2013,0.9517548503173973
217,231,1981,0.7684580212958085
217,231,1986,0.5870541955416598
217,231,1991,0.8887752174419012
217,231,1996,0.8838572490286223
217,231,2001,0.8969285142845351
217,231,2006,0.9032863703890672
217,231,2013,0.8965440456186021
217,232,1981,0.7774839582424975
217,232,1986,0.5602430372291084
217,232,1991,0.8439716102625233
217,232,1996,0.9353386025007044
217,232,2001,0.9830011348749599
217,232,2006,0.9790809795773532
217,232,2013,0.9524490445974418
217,235,1981,0.5971100614741773
217,235,1986,0.3963965387856315
217,235,1991,0.7243354257943733
217,235,1996,0.830532885368013
217,235,2001,0.860687992841463
217,235,2006,0.9007664671023949
217,235,2013,0.9398263928500553
217,245,1981,0.7184526244922054
217,245,1986,0.3719242492515784
217,245,1991,0.8621786255449853
217,245,1996,0.8535222014064462
217,245,2001,0.890329654825035
217,245,2006,0.8604859438018664
217,245,2013,0.9379695674307458
217,249,1981,0.7820952819813476
217,249,1986,0.6211730711008742
217,249,1991,0.863431986970528
217,249,1996,0.9337651075733264
217,249,2001,0.9605022975712626
217,249,2006,0.9351710153870566
217,249,2013,0.9342706599356325
217,273,1981,0.6331422577485518
217,273,1986,0.35619092222718496
217,273,1991,0.6440417118535243
217,273,1996,0.685613494200008
217,273,2001,0.6680129836519582
217,273,2006,0.8340375171816767
217,273,2013,0.8055613247887687
217,290,1981,0.6738181423222892
217,290,1986,0.42596752289688233
217,290,1991,0.7636731656396596
217,290,1996,0.8330453764265826
217,290,2001,0.8626070382202001
217,290,2006,0.9435529101511277
217,290,2013,0.9011511141830456
217,301,1981,0.6459039262358723
217,301,1986,0.532806848748635
217,301,1991,0.7444691451527736
217,301,1996,0.7693044922660995
217,301,2001,0.7928525982324239
217,301,2006,0.8346723108948266
217,301,2013,0.8463406532494953
226,1,1981,0.8285450316016686
226,1,1986,0.6884801996050409
226,1,1991,0.869166317137629
226,1,1996,0.9292163250743868
226,1,2001,0.9282903019959414
226,1,2006,0.927345686011281
226,1,2013,0.9513255179516602
226,2,1981,0.2948318025735912
226,2,1986,0.3674398165344284
226,2,1991,0.2392651444564477
226,2,1996,0.2733506846650863
226,2,2001,0.18951460215870525
226,2,2006,0.15862020329249737
226,2,2013,0.13322542515531371
226,3,1981,0.21464655919598258
226,3,1986,0.20797327993647124
226,3,1991,0.21872369618378495
226,3,1996,0.17619314287340204
226,3,2001,0.21597430521428657
226,3,2006,0.18563621045136097
226,3,2013,0.1492404366226967
226,4,1981,0.22737440775966322
226,4,1986,0.2426356612072556
226,4,1991,0.2786813088280752
226,4,1996,0.21899651313860236
226,4,2001,0.22579934305705046
226,4,2006,0.20096093339636661
226,4,2013,0.2021976242360775
226,5,1981,0.205539296456349
226,5,1986,0.13022884298140297
226,5,1991,0.18461744998476531
226,5,1996,0.13934370855804662
226,5,2001,0.11439564342327518
226,5,2006,0.11914089724644628
226,5,2013,0.14257898481962522
226,6,1981,0.6573351970184869
226,6,1986,0.6947078220137581
226,6,1991,0.6861237803366992
226,6,1996,0.7210118509120482
226,6,2001,0.7285267108133083
226,6,2006,0.778007415196449
226,6,2013,0.612362072633464
226,7,1981,0.8356372784789797
226,7,1986,0.8603747592334365
226,7,1991,0.8062625120050824
226,7,1996,0.9131461562713712
226,7,2001,0.8793088178781536
226,7,2006,0.9134856070667432
226,7,2013,0.788848909967534
226,8,1981,0.8401346361778045
226,8,1986,0.8864586297306659
226,8,1991,0.9079427967683674
226,8,1996,0.8840148527344467
226,8,2001,0.860900774967309
226,8,2006,0.8526883553328733
226,8,2013,0.8437481316625111
226,9,1981,0.5943246002918505
226,9,1986,0.7864722326523047
226,9,1991,0.7963421856465773
226,9,1996,0.6818661340019104
226,9,2001,0.7350965913265093
226,9,2006,0.7967609272631835
226,9,2013,0.8671946496352096
226,10,1981,0.762486152173885
226,10,1986,0.7321305010448755
226,10,1991,0.8093268227748052
226,10,1996,0.8203548569597721
226,10,2001,0.8241546711105703
226,10,2006,0.8727232009064634
226,10,2013,0.9047913067982812
226,11,1981,0.7355392629686244
226,11,1986,0.7620712595156127
226,11,1991,0.8088295114049033
226,11,1996,0.5912029155868381
226,11,2001,0.7420598868185088
226,11,2006,0.8759756676242622
226,11,2013,0.8693160411436929
226,12,1981,0.21929745586406768
226,12,1986,0.13796106387920404
226,12,1991,0.26155293502478805
226,12,1996,0.24260595855574557
226,12,2001,0.35554227145594186
226,12,2006,0.46088307758310887
226,12,2013,0.6517851731498094
226,13,1981,0.6033870126173977
226,13,1986,0.5771470636790503
226,13,1991,0.44717263730497697
226,13,1996,0.237360155722804
226,13,2001,0.2419400735724529
226,13,2006,0.30854525321263027
226,13,2013,0.4919790433998016
226,14,1981,0.7105364505352934
226,14,1986,0.6104174679858331
226,14,1991,0.763247912013963
226,14,1996,0.8370330534963303
226,14,2001,0.9091738991109192
226,14,2006,0.9187010782965381
226,14,2013,0.749565535142777
226,15,1981,0.77180253315225
226,15,1986,0.814802703436674
226,15,1991,0.8218643772723759
226,15,1996,0.8940972562473455
226,15,2001,0.8940475928380495
226,15,2006,0.9238859573253677
226,15,2013,0.9241889781989177
226,16,1981,0.7282025882103356
226,16,1986,0.8235205722684955
226,16,1991,0.7472875728169881
226,16,1996,0.7216211311834497
226,16,2001,0.7887231957296861
226,16,2006,0.8005873053735962
226,16,2013,0.8774640687933393
226,17,1981,0.5056492745839717
226,17,1986,0.5870129492537128
226,17,1991,0.6463458440713912
226,17,1996,0.5818820817513622
226,17,2001,0.664887025776286
226,17,2006,0.6276688026415702
226,17,2013,0.5495808591005933
226,18,1981,0.3304689424847039
226,18,1986,0.28698743639040014
226,18,1991,0.35927521973186816
226,18,1996,0.4648145178155956
226,18,2001,0.5085161904282551
226,18,2006,0.4490837739607092
226,18,2013,0.40995258280624014
226,19,1981,0.5004739709306839
226,19,1986,0.5195422687776233
226,19,1991,0.7022540671485441
226,19,1996,0.7665677733295415
226,19,2001,0.6970438327134526
226,19,2006,0.8725370745319456
226,19,2013,0.8308141260438953
226,20,1981,0.4816017111310388
226,20,1986,0.5639161051678475
226,20,1991,0.49946305588741713
226,20,1996,0.5086665410355228
226,20,2001,0.42061057917024014
226,20,2006,0.38296491812826905
226,20,2013,0.3010968207389709
226,21,1981,0.8033097189533984
226,21,1986,0.7124857456244541
226,21,1991,0.6416878149513263
226,21,1996,0.20331825240868806
226,21,2001,0.43779794543992506
226,21,2006,0.644529701460324
226,21,2013,0.597700365534559
226,22,1981,0.25409233322632385
226,22,1986,0.286010076697814
226,22,1991,0.3626891571719405
226,22,1996,0.3053517851981217
226,22,2001,0.25156374075965726
226,22,2006,0.24800432923703175
226,22,2013,0.6326081987654221
226,23,1981,0.6353451683993205
226,23,1986,0.7451569833567636
226,23,1991,0.722032873909193
226,23,1996,0.8330621847821316
226,23,2001,0.8776023011366652
226,23,2006,0.8987156959653121
226,23,2013,0.9131409459772022
226,24,1981,0.5294825699791327
226,24,1986,0.5225214020811656
226,24,1991,0.500841740013955
226,24,1996,0.37533399318653826
226,24,2001,0.7146015618489593
226,24,2006,0.6886531830474925
226,24,2013,0.5872890063833245
226,25,1981,0.7449831152897789
226,25,1986,0.838862326612261
226,25,1991,0.7699254167870999
226,25,1996,0.8758734586151389
226,25,2001,0.8416087989004477
226,25,2006,0.854725231253916
226,25,2013,0.9049081478449154
226,26,1981,0.7904896631406882
226,26,1986,0.8511936458648748
226,26,1991,0.3761439556437375
226,26,1996,0.2349195050289432
226,26,2001,0.1972238997303325
226,26,2006,0.1503439385746314
226,26,2013,0.18966472837957776
226,101,1981,0.692465802314625
226,101,1986,0.7534114572505073
226,101,1991,0.7155317380779604
226,101,1996,0.5513433280700194
226,101,2001,0.6440722274991411
226,101,2006,0.20461313938055176
226,101,2013,0.2523895835784793
226,102,1981,0.12148586984109688
226,102,1986,0.11225681617391331
226,102,1991,0.24288505372582297
226,102,1996,0.5754970043628954
226,102,2001,0.5834247142801994
226,102,2006,0.8697566322564123
226,102,2013,0.8373376161413715
226,103,1981,0.790224137103275
226,103,1986,0.8056174982859223
226,103,1991,0.7905685878449575
226,103,1996,0.7748737457176915
226,103,2001,0.7563899506209497
226,103,2006,0.7511244412864979
226,103,2013,0.6942482874959846
226,104,1981,0.9038313318471083
226,104,1986,0.759597665728954
226,104,1991,0.8148795477800219
226,104,1996,0.8289624261955972
226,104,2001,0.8735395034524884
226,104,2006,0.8875559402563737
226,104,2013,0.9327269944570009
226,105,1981,0.8071007754748779
226,105,1986,0.8826096948439492
226,105,1991,0.8080996646811524
226,105,1996,0.7747224227662843
226,105,2001,0.7017369593084664
226,105,2006,0.7192535564838936
226,105,2013,0.6395045851459236
226,106,1981,0.690541736956047
226,106,1986,0.7977570397813167
226,106,1991,0.8038459334671431
226,106,1996,0.8900294133173484
226,106,2001,0.9310842861350599
226,106,2006,0.9428935963694209
226,106,2013,0.9095322714305715
226,107,1981,0.7165184990911855
226,107,1986,0.7762994288648226
226,107,1991,0.7504711724563506
226,107,1996,0.8455123890122208
226,107,2001,0.7742904784259288
226,107,2006,0.8429654951427366
226,107,2013,0.9079945310091415
226,109,1981,0.7807590908772857
226,109,1986,0.8320989288048055
226,109,1991,0.8439770944458782
226,109,1996,0.8921287378194354
226,109,2001,0.9553203669897212
226,109,2006,0.9276636733262973
226,109,2013,0.9432158370093512
226,111,1981,0.7613322756363721
226,111,1986,0.8903781277838354
226,111,1991,0.8928452653449703
226,111,1996,0.9620543283067569
226,111,2001,0.969087648029346
226,111,2006,0.9776628240525451
226,111,2013,0.9649476836063161
226,112,1981,0.7914793450670197
226,112,1986,0.8249776316383739
226,112,1991,0.6684063291701999
226,112,1996,0.7857921461632297
226,112,2001,0.755631836622574
226,112,2006,0.7724388334312949
226,112,2013,0.6840871149112873
226,113,1981,0.6469021774036896
226,113,1986,0.6367357678719807
226,113,1991,0.7264417165595718
226,113,1996,0.7696629853966196
226,113,2001,0.7349536191371246
226,113,2006,0.7938031897124932
226,113,2013,0.8241629156177186
226,114,1981,0.7347894223655949
226,114,1986,0.7666555432138646
226,114,1991,0.7394675268182122
226,114,1996,0.7845490403062289
226,114,2001,0.8077447562887585
226,114,2006,0.8545869642747703
226,114,2013,0.8365944047183262
226,116,1981,0.8239822187746941
226,116,1986,0.8625130341835702
226,116,1991,0.8614952892519411
226,116,1996,0.9328634919494532
226,116,2001,0.9398198483578092
226,116,2006,0.9227848000094347
226,116,2013,0.8866899621311474
226,117,1981,0.8589216929648131
226,117,1986,0.7873393747204036
226,117,1991,0.6989900864461858
226,117,1996,0.7366997136922115
226,117,2001,0.6735511877327985
226,117,2006,0.6530489655229924
226,117,2013,0.5828348478198898
226,217,1981,0.6522740686681469
226,217,1986,0.3670726156285374
226,217,1991,0.841968330286091
226,217,1996,0.9086484349373207
226,217,2001,0.9477934514204198
226,217,2006,0.9512935544820154
226,217,2013,0.9517548503173973
226,226,1981,1
226,226,1986,1
226,226,1991,1
226,226,1996,1
226,226,2001,1
226,226,2006,1
226,226,2013,1
226,231,1981,0.8032903469365869
226,231,1986,0.8968852578415538
226,231,1991,0.8368564592020459
226,231,1996,0.8582349841206596
226,231,2001,0.8744708501721038
226,231,2006,0.8776590531751922
226,231,2013,0.8526831201338858
226,232,1981,0.8896872628214454
226,232,1986,0.9286848632294737
226,232,1991,0.8952249039191158
226,232,1996,0.9338512116743352
226,232,2001,0.9427837185088255
226,232,2006,0.9531989621385095
226,232,2013,0.9232428422769332
226,235,1981,0.7261989345021863
226,235,1986,0.8300421116498372
226,235,1991,0.8665222933346525
226,235,1996,0.917154317326512
226,235,2001,0.9347837288748224
226,235,2006,0.9089135860126736
226,235,2013,0.8157406721240874
226,245,1981,0.9228431416170757
226,245,1986,0.891441826251957
226,245,1991,0.8343073591200328
226,245,1996,0.8464611417329375
226,245,2001,0.8858085388692729
226,245,2006,0.8733574810822984
226,245,2013,0.9308992660512566
226,249,1981,0.9278160157549281
226,249,1986,0.9486577748996468
226,249,1991,0.9382918881761688
226,249,1996,0.9566019063554141
226,249,2001,0.9582827072653659
226,249,2006,0.9644270167668093
226,249,2013,0.9440174966682269
226,273,1981,0.7085259135084827
226,273,1986,0.8064567167521086
226,273,1991,0.7296568720094352
226,273,1996,0.8139089865651588
226,273,2001,0.6646451895258721
226,273,2006,0.7665932642668656
226,273,2013,0.7101879900854464
226,290,1981,0.7856145339898282
226,290,1986,0.7732872177216275
226,290,1991,0.8099181707851355
226,290,1996,0.8499073874193892
226,290,2001,0.8626014377486679
226,290,2006,0.9430945907731538
226,290,2013,0.8854390498586979
226,301,1981,0.7113678975212271
226,301,1986,0.7416940752905113
226,301,1991,0.738347371384378
226,301,1996,0.7662607916781028
226,301,2001,0.7896406591863827
226,301,2006,0.8513027353006684
226,301,2013,0.8044979726589041
231,1,1981,0.8702061433642581
231,1,1986,0.7010911612808219
231,1,1991,0.8135016286405674
231,1,1996,0.8397538979936088
231,1,2001,0.8126227002126769
231,1,2006,0.8081696774948084
231,1,2013,0.8181100342854326
231,2,1981,0.19717730994724886
231,2,1986,0.36286387392712605
231,2,1991,0.2509526080240292
231,2,1996,0.2862020748392794
231,2,2001,0.23057811620695218
231,2,2006,0.2341179516177197
231,2,2013,0.1692408459369804
231,3,1981,0.25557450884134714
231,3,1986,0.35306517247294705
231,3,1991,0.2933389183937715
231,3,1996,0.28696446638959716
231,3,2001,0.32901491155788043
231,3,2006,0.34963567378299687
231,3,2013,0.28318902634533116
231,4,1981,0.12899098963055028
231,4,1986,0.2151098674621133
231,4,1991,0.23071594108049803
231,4,1996,0.18766288351553417
231,4,2001,0.170235025523844
231,4,2006,0.17672524023388025
231,4,2013,0.16254707563746063
231,5,1981,0.1767016007678483
231,5,1986,0.19769883055292492
231,5,1991,0.24380363802579696
231,5,1996,0.24269041255851276
231,5,2001,0.25695320675876776
231,5,2006,0.25931092742740414
231,5,2013,0.3259572237971642
231,6,1981,0.7933036983885302
231,6,1986,0.7075562505052998
231,6,1991,0.7307597423269885
231,6,1996,0.68741541600677325
231,6,2001,0.6519687550133756
231,6,2006,0.6906695153842815
231,6,2013,0.591846694878191
231,7,1981,0.9326179657967764
231,7,1986,0.8848123611785963
231,7,1991,0.8737091649671034
231,7,1996,0.8925734392096272
231,7,2001,0.8674607658388722
231,7,2006,0.900508349152511
231,7,2013,0.8106346567231217
231,8,1981,0.8957393746372186
231,8,1986,0.8550681608022047
231,8,1991,0.8442971128580665
231,8,1996,0.8249562621481735
231,8,2001,0.8569818485234613
231,8,2006,0.8666503389143149
231,8,2013,0.8606254264564198
231,9,1981,0.7011448545912862
231,9,1986,0.7360738659250708
231,9,1991,0.7142897981208508
231,9,1996,0.7009643666582501
231,9,2001,0.6811273454379885
231,9,2006,0.7596450784068431
231,9,2013,0.7907173024425552
231,10,1981,0.7319903111183251
231,10,1986,0.5465507515962083
231,10,1991,0.6132557633684974
231,10,1996,0.53044525449370294
231,10,2001,0.5461567435167689
231,10,2006,0.6188466176270153
231,10,2013,0.7567011621638292
231,11,1981,0.8528285096785376
231,11,1986,0.7291304045845521
231,11,1991,0.8698365252103815
231,11,1996,0.6106294797615464
231,11,2001,0.6451122169238681
231,11,2006,0.7530811407491793
231,11,2013,0.8050720577418771
231,12,1981,0.18958212175126216
231,12,1986,0.18318761828781382
231,12,1991,0.38259673253912174
231,12,1996,0.47167369163736217
231,12,2001,0.521244155738287
231,12,2006,0.4993007543841103
231,12,2013,0.601406037254012
231,13,1981,0.7125630241420672
231,13,1986,0.6528262133304963
231,13,1991,0.6451201778985073
231,13,1996,0.6450856868343697
231,13,2001,0.5922231302969416
231,13,2006,0.5611502556629302
231,13,2013,0.5793448365100752
231,14,1981,0.7964062987669673
231,14,1986,0.5807006747019893
231,14,1991,0.6366438176603529
231,14,1996,0.6709609358901276
231,14,2001,0.7601438058698267
231,14,2006,0.7867041171742493
231,14,2013,0.735300570999526
231,15,1981,0.7669918993453572
231,15,1986,0.7102507476377542
231,15,1991,0.8409582562278309
231,15,1996,0.8558028441099945
231,15,2001,0.8505886709774314
231,15,2006,0.8482801183733144
231,15,2013,0.8893216939447324
231,16,1981,0.7577881892986272
231,16,1986,0.7965166626152429
231,16,1991,0.6850382373074779
231,16,1996,0.6538382663156613
231,16,2001,0.6555427223663841
231,16,2006,0.670232521303625
231,16,2013,0.7748182114951779
231,17,1981,0.5695020352256789
231,17,1986,0.5666428127141481
231,17,1991,0.6825878615713621
231,17,1996,0.5315243609600262
231,17,2001,0.6520477410069991
231,17,2006,0.6693983177588733
231,17,2013,0.5877012422799126
231,18,1981,0.23604560183340934
231,18,1986,0.29146687694938456
231,18,1991,0.35982820540579075
231,18,1996,0.4283011620884096
231,18,2001,0.558773218157457
231,18,2006,0.6037862030708451
231,18,2013,0.47038607690127576
231,19,1981,0.2983953631126719
231,19,1986,0.36291738547139535
231,19,1991,0.5555365338022387
231,19,1996,0.6177469967280105
231,19,2001,0.7340218008282478
231,19,2006,0.805163962034628
231,19,2013,0.787568359831595
231,20,1981,0.4328486325060551
231,20,1986,0.5023246273764391
231,20,1991,0.4354567780932998
231,20,1996,0.3544036742986512
231,20,2001,0.336025610508412
231,20,2006,0.325777055489746
231,20,2013,0.20260867920198905
231,21,1981,0.7443456377215252
231,21,1986,0.4961081510965869
231,21,1991,0.538759775378769
231,21,1996,0.43751712551519195
231,21,2001,0.5633664031289315
231,21,2006,0.623117457058843
231,21,2013,0.5253933303636785
231,22,1981,0.1904173876455144
231,22,1986,0.2634773188748373
231,22,1991,0.28170383670838084
231,22,1996,0.22653827759204231
231,22,2001,0.2481828158460347
231,22,2006,0.2682948415569611
231,22,2013,0.6366477666487711
231,23,1981,0.5412179417288627
231,23,1986,0.564466606743381
231,23,1991,0.5642317166411726
231,23,1996,0.639707816517911
231,23,2001,0.72243295561346
231,23,2006,0.6989251395266178
231,23,2013,0.7597944694008317
231,24,1981,0.4562977985669432
231,24,1986,0.46893234944777606
231,24,1991,0.5473558421507522
231,24,1996,0.4932095148519367
231,24,2001,0.7875874202814709
231,24,2006,0.7357295959420697
231,24,2013,0.7376700817106129
231,25,1981,0.8865411720266096
231,25,1986,0.8617763843554416
231,25,1991,0.7057993168486901
231,25,1996,0.7683196430205442
231,25,2001,0.7226739137943745
231,25,2006,0.7338237895779371
231,25,2013,0.7549897575450155
231,26,1981,0.8506240974267849
231,26,1986,0.7816642538848053
231,26,1991,0.5278345481932629
231,26,1996,0.4939565347922381
231,26,2001,0.44979569404628805
231,26,2006,0.38974568267158405
231,26,2013,0.25340936719585017
231,101,1981,0.8580918809045186
231,101,1986,0.7934255873280462
231,101,1991,0.7986075123350002
231,101,1996,0.7424918265095539
231,101,2001,0.7354328434254334
231,101,2006,0.4406874979551372
231,101,2013,0.37124889626632634
231,102,1981,0.1101248946530401
