ua,ind,year,emp
251,OO21_,2013,15
251,OO211,1976,15
251,OO211,1981,12
251,OO211,1986,15
251,OO211,1991,12
251,OO211,1996,12
251,OO211,2001,12
251,OO211,2006,3
251,OO211,2013,0
251,PP11_,1976,27
251,PP11_,1981,33
251,PP11_,1986,30
251,PP11_,1991,42
251,PP11_,1996,39
251,PP11_,2001,45
251,PP11_,2006,33
251,PP11_,2013,36
251,QQ11_,1976,36
251,QQ11_,1981,36
251,QQ11_,1986,48
251,QQ11_,1991,51
251,QQ11_,1996,45
251,QQ11_,2001,48
251,QQ11_,2006,51
251,QQ11_,2013,42
251,RS11_,1976,9
251,RS11_,1981,9
251,RS11_,1986,12
251,RS11_,1991,6
251,RS11_,1996,6
251,RS11_,2001,3
251,RS11_,2006,9
251,RS11_,2013,3
251,RS210,1976,18
251,RS210,1981,15
251,RS210,1986,15
251,RS210,1991,9
251,RS210,1996,9
251,RS210,2001,3
251,RS210,2006,3
251,RS210,2013,6
251,RS211,1976,18
251,RS211,1981,12
251,RS211,1986,12
251,RS211,1991,21
251,RS211,1996,15
251,RS211,2001,12
251,RS211,2006,12
251,RS211,2013,12
251,RS219,1976,6
251,RS219,1981,15
251,RS219,1986,9
251,RS219,1991,6
251,RS219,1996,15
251,RS219,2001,12
251,RS219,2006,6
251,RS219,2013,9
253,AA111,1976,0
253,AA111,1981,0
253,AA111,1986,12
253,AA111,1991,3
253,AA111,1996,6
253,AA111,2001,9
253,AA111,2006,6
253,AA111,2013,3
253,AA121,1976,9
253,AA121,1981,3
253,AA121,1986,15
253,AA121,1991,6
253,AA121,1996,12
253,AA121,2001,3
253,AA121,2006,6
253,AA121,2013,3
253,AA131,1976,3
253,AA131,1981,3
253,AA131,1986,0
253,AA131,1991,6
253,AA131,1996,15
253,AA131,2001,12
253,AA131,2006,6
253,AA131,2013,12
253,AA141,1976,0
253,AA141,1981,0
253,AA141,1986,0
253,AA141,1991,0
253,AA141,1996,0
253,AA141,2001,3
253,AA141,2006,0
253,AA141,2013,0
253,AA211,1976,0
253,AA211,1981,0
253,AA211,1986,0
253,AA211,1991,0
253,AA211,1996,0
253,AA211,2001,3
253,AA211,2006,0
253,AA211,2013,0
253,AA310,1976,0
253,AA310,1981,0
253,AA310,1986,3
253,AA310,1991,0
253,AA310,1996,0
253,AA310,2001,0
253,AA310,2006,0
253,AA310,2013,0
253,AA320,1976,3
253,AA320,1981,3
253,AA320,1986,12
253,AA320,1991,3
253,AA320,1996,3
253,AA320,2001,3
253,AA320,2006,6
253,AA320,2013,12
253,BB11_,1976,3
253,BB11_,1981,9
253,BB11_,1986,6
253,BB11_,1991,0
253,BB11_,1996,0
253,BB11_,2001,0
253,BB11_,2006,0
253,BB11_,2013,0
253,CC1_,1976,336
253,CC1_,1981,384
253,CC1_,1986,36
253,CC1_,1991,30
253,CC1_,1996,30
253,CC1_,2001,33
253,CC1_,2006,60
253,CC1_,2013,66
253,CC131,1976,3
253,CC131,1981,6
253,CC131,1986,18
253,CC131,1991,15
253,CC131,1996,21
253,CC131,2001,12
253,CC131,2006,24
253,CC131,2013,18
253,CC141,1976,0
253,CC141,1981,0
253,CC141,1986,0
253,CC141,1991,0
253,CC141,1996,3
253,CC141,2001,0
253,CC141,2006,3
253,CC141,2013,6
253,CC151,1976,0
253,CC151,1981,0
253,CC151,1986,0
253,CC151,1991,0
253,CC151,1996,0
253,CC151,2001,0
253,CC151,2006,0
253,CC151,2013,0
253,CC211,1976,0
253,CC211,1981,0
253,CC211,1986,0
253,CC211,1991,0
253,CC211,1996,0
253,CC211,2001,0
253,CC211,2006,0
253,CC211,2013,0
253,CC212,1976,24
253,CC212,1981,27
253,CC212,1986,9
253,CC212,1991,0
253,CC212,1996,3
253,CC212,2001,3
253,CC212,2006,0
253,CC212,2013,0
253,CC311,1976,3
253,CC311,1981,3
253,CC311,1986,6
253,CC311,1991,6
253,CC311,1996,9
253,CC311,2001,3
253,CC311,2006,9
253,CC311,2013,3
253,CC321,1976,0
253,CC321,1981,0
253,CC321,1986,0
253,CC321,1991,0
253,CC321,1996,0
253,CC321,2001,0
253,CC321,2006,0
253,CC321,2013,0
253,CC411,1976,0
253,CC411,1981,0
253,CC411,1986,0
253,CC411,1991,0
253,CC411,1996,0
253,CC411,2001,0
253,CC411,2006,0
253,CC411,2013,0
253,CC5_,1976,0
253,CC5_,1981,0
253,CC5_,1986,6
253,CC5_,1991,0
253,CC5_,1996,3
253,CC5_,2001,0
253,CC5_,2006,0
253,CC5_,2013,0
253,CC611,1976,0
253,CC611,1981,0
253,CC611,1986,0
253,CC611,1991,0
253,CC611,1996,0
253,CC611,2001,0
253,CC611,2006,0
253,CC611,2013,0
253,CC711,1976,0
253,CC711,1981,0
253,CC711,1986,0
253,CC711,1991,0
253,CC711,1996,0
253,CC711,2001,0
253,CC711,2006,0
253,CC711,2013,0
253,CC721,1976,3
253,CC721,1981,3
253,CC721,1986,3
253,CC721,1991,3
253,CC721,1996,3
253,CC721,2001,0
253,CC721,2006,0
253,CC721,2013,0
253,CC811,1976,0
253,CC811,1981,0
253,CC811,1986,0
253,CC811,1991,0
253,CC811,1996,0
253,CC811,2001,3
253,CC811,2006,0
253,CC811,2013,0
253,CC821,1976,3
253,CC821,1981,0
253,CC821,1986,0
253,CC821,1991,0
253,CC821,1996,0
253,CC821,2001,0
253,CC821,2006,0
253,CC821,2013,0
253,CC822,1976,0
253,CC822,1981,3
253,CC822,1986,9
253,CC822,1991,6
253,CC822,1996,3
253,CC822,2001,3
253,CC822,2006,3
253,CC822,2013,6
253,CC91_,1976,0
253,CC91_,1981,0
253,CC91_,1986,0
253,CC91_,1991,0
253,CC91_,1996,0
253,CC91_,2001,0
253,CC91_,2006,0
253,CC91_,2013,0
253,DD1_,1976,0
253,DD1_,1981,0
253,DD1_,1986,9
253,DD1_,1991,3
253,DD1_,1996,0
253,DD1_,2001,3
253,DD1_,2006,0
253,DD1_,2013,3
253,EE1_,1976,12
253,EE1_,1981,21
253,EE1_,1986,18
253,EE1_,1991,15
253,EE1_,1996,15
253,EE1_,2001,15
253,EE1_,2006,12
253,EE1_,2013,6
253,EE110,1976,9
253,EE110,1981,3
253,EE110,1986,3
253,EE110,1991,6
253,EE110,1996,3
253,EE110,2001,3
253,EE110,2006,3
253,EE110,2013,3
253,EE113,1976,6
253,EE113,1981,3
253,EE113,1986,0
253,EE113,1991,0
253,EE113,1996,3
253,EE113,2001,0
253,EE113,2006,0
253,EE113,2013,0
253,FF11_,1976,0
253,FF11_,1981,0
253,FF11_,1986,0
253,FF11_,1991,0
253,FF11_,1996,6
253,FF11_,2001,0
253,FF11_,2006,0
253,FF11_,2013,3
253,FF110,1976,0
253,FF110,1981,0
253,FF110,1986,0
253,FF110,1991,0
253,FF110,1996,3
253,FF110,2001,0
253,FF110,2006,3
253,FF110,2013,0
253,FF111,1976,9
253,FF111,1981,12
253,FF111,1986,12
253,FF111,1991,3
253,FF111,1996,3
253,FF111,2001,3
253,FF111,2006,0
253,FF111,2013,0
253,FF114,1976,0
253,FF114,1981,0
253,FF114,1986,3
253,FF114,1991,0
253,FF114,1996,3
253,FF114,2001,0
253,FF114,2006,0
253,FF114,2013,0
253,GH111,1976,6
253,GH111,1981,3
253,GH111,1986,3
253,GH111,1991,0
253,GH111,1996,0
253,GH111,2001,3
253,GH111,2006,0
253,GH111,2013,3
253,GH112,1976,6
253,GH112,1981,12
253,GH112,1986,15
253,GH112,1991,15
253,GH112,1996,6
253,GH112,2001,6
253,GH112,2006,3
253,GH112,2013,9
253,GH121,1976,15
253,GH121,1981,12
253,GH121,1986,15
253,GH121,1991,9
253,GH121,1996,12
253,GH121,2001,12
253,GH121,2006,15
253,GH121,2013,15
253,GH122,1976,3
253,GH122,1981,9
253,GH122,1986,3
253,GH122,1991,6
253,GH122,1996,6
253,GH122,2001,3
253,GH122,2006,3
253,GH122,2013,3
253,GH130,1976,15
253,GH130,1981,12
253,GH130,1986,6
253,GH130,1991,12
253,GH130,1996,9
253,GH130,2001,3
253,GH130,2006,6
253,GH130,2013,0
253,GH131,1976,3
253,GH131,1981,9
253,GH131,1986,9
253,GH131,1991,0
253,GH131,1996,0
253,GH131,2001,0
253,GH131,2006,3
253,GH131,2013,3
253,GH132,1976,12
253,GH132,1981,6
253,GH132,1986,6
253,GH132,1991,6
253,GH132,1996,3
253,GH132,2001,3
253,GH132,2006,3
253,GH132,2013,3
253,GH133,1976,9
253,GH133,1981,3
253,GH133,1986,0
253,GH133,1991,0
253,GH133,1996,3
253,GH133,2001,0
253,GH133,2006,0
253,GH133,2013,0
253,GH21_,1976,27
253,GH21_,1981,27
253,GH21_,1986,18
253,GH21_,1991,15
253,GH21_,1996,15
253,GH21_,2001,15
253,GH21_,2006,15
253,GH21_,2013,18
253,II111,1976,3
253,II111,1981,3
253,II111,1986,9
253,II111,1991,3
253,II111,1996,3
253,II111,2001,9
253,II111,2006,6
253,II111,2013,6
253,II120,1976,0
253,II120,1981,0
253,II120,1986,0
253,II120,1991,0
253,II120,1996,0
253,II120,2001,0
253,II120,2006,0
253,II120,2013,0
253,II121,1976,3
253,II121,1981,3
253,II121,1986,0
253,II121,1991,0
253,II121,1996,0
253,II121,2001,0
253,II121,2006,0
253,II121,2013,0
253,II123,1976,0
253,II123,1981,0
253,II123,1986,0
253,II123,1991,0
253,II123,1996,0
253,II123,2001,0
253,II123,2006,0
253,II123,2013,0
253,II13_,1976,12
253,II13_,1981,0
253,II13_,1986,12
253,II13_,1991,3
253,II13_,1996,6
253,II13_,2001,6
253,II13_,2006,6
253,II13_,2013,3
253,JJ11_,1976,3
253,JJ11_,1981,0
253,JJ11_,1986,0
253,JJ11_,1991,0
253,JJ11_,1996,0
253,JJ11_,2001,3
253,JJ11_,2006,3
253,JJ11_,2013,0
253,JJ120,1976,0
253,JJ120,1981,9
253,JJ120,1986,9
253,JJ120,1991,0
253,JJ120,1996,0
253,JJ120,2001,0
253,JJ120,2006,0
253,JJ120,2013,0
253,JJ123,1976,0
253,JJ123,1981,3
253,JJ123,1986,0
253,JJ123,1991,0
253,JJ123,1996,0
253,JJ123,2001,3
253,JJ123,2006,3
253,JJ123,2013,9
253,KK1_,1976,0
253,KK1_,1981,0
253,KK1_,1986,0
253,KK1_,1991,0
253,KK1_,1996,3
253,KK1_,2001,3
253,KK1_,2006,3
253,KK1_,2013,0
253,KK110,1976,12
253,KK110,1981,12
253,KK110,1986,12
253,KK110,1991,9
253,KK110,1996,6
253,KK110,2001,6
253,KK110,2006,3
253,KK110,2013,0
253,LL110,1976,0
253,LL110,1981,0
253,LL110,1986,0
253,LL110,1991,0
253,LL110,1996,3
253,LL110,2001,0
253,LL110,2006,0
253,LL110,2013,0
253,LL12_,1976,0
253,LL12_,1981,0
253,LL12_,1986,0
253,LL12_,1991,6
253,LL12_,1996,15
253,LL12_,2001,3
253,LL12_,2006,3
253,LL12_,2013,6
253,MN11_,1976,9
253,MN11_,1981,15
253,MN11_,1986,21
253,MN11_,1991,9
253,MN11_,1996,9
253,MN11_,2001,21
253,MN11_,2006,15
253,MN11_,2013,12
253,MN21_,1976,9
253,MN21_,1981,0
253,MN21_,1986,3
253,MN21_,1991,3
253,MN21_,1996,9
253,MN21_,2001,6
253,MN21_,2006,9
253,MN21_,2013,12
253,OO111,1976,6
253,OO111,1981,15
253,OO111,1986,24
253,OO111,1991,9
253,OO111,1996,9
253,OO111,2001,6
253,OO111,2006,0
253,OO111,2013,0
253,OO21_,1976,0
253,OO21_,1981,0
253,OO21_,1986,0
253,OO21_,1991,0
253,OO21_,1996,3
253,OO21_,2001,6
253,OO21_,2006,9
253,OO21_,2013,12
253,OO211,1976,27
253,OO211,1981,18
253,OO211,1986,12
253,OO211,1991,9
253,OO211,1996,0
253,OO211,2001,9
253,OO211,2006,0
253,OO211,2013,3
253,PP11_,1976,54
253,PP11_,1981,45
253,PP11_,1986,39
253,PP11_,1991,45
253,PP11_,1996,45
253,PP11_,2001,42
253,PP11_,2006,27
253,PP11_,2013,36
253,QQ11_,1976,54
253,QQ11_,1981,72
253,QQ11_,1986,48
253,QQ11_,1991,15
253,QQ11_,1996,21
253,QQ11_,2001,33
253,QQ11_,2006,36
253,QQ11_,2013,33
253,RS11_,1976,6
253,RS11_,1981,3
253,RS11_,1986,12
253,RS11_,1991,3
253,RS11_,1996,9
253,RS11_,2001,9
253,RS11_,2006,6
253,RS11_,2013,3
253,RS210,1976,15
253,RS210,1981,3
253,RS210,1986,9
253,RS210,1991,9
253,RS210,1996,6
253,RS210,2001,3
253,RS210,2006,3
253,RS210,2013,0
253,RS211,1976,12
253,RS211,1981,3
253,RS211,1986,6
253,RS211,1991,6
253,RS211,1996,12
253,RS211,2001,9
253,RS211,2006,9
253,RS211,2013,12
253,RS219,1976,3
253,RS219,1981,9
253,RS219,1986,18
253,RS219,1991,3
253,RS219,1996,6
253,RS219,2001,3
253,RS219,2006,3
253,RS219,2013,6
254,AA111,1976,63
254,AA111,1981,39
254,AA111,1986,42
254,AA111,1991,39
254,AA111,1996,36
254,AA111,2001,39
254,AA111,2006,18
254,AA111,2013,9
254,AA121,1976,6
254,AA121,1981,9
254,AA121,1986,12
254,AA121,1991,15
254,AA121,1996,27
254,AA121,2001,36
254,AA121,2006,18
254,AA121,2013,21
254,AA131,1976,3
254,AA131,1981,6
254,AA131,1986,3
254,AA131,1991,0
254,AA131,1996,3
254,AA131,2001,0
254,AA131,2006,0
254,AA131,2013,0
254,AA141,1976,0
254,AA141,1981,0
254,AA141,1986,0
254,AA141,1991,0
254,AA141,1996,0
254,AA141,2001,0
254,AA141,2006,0
254,AA141,2013,3
254,AA211,1976,15
254,AA211,1981,39
254,AA211,1986,36
254,AA211,1991,9
254,AA211,1996,33
254,AA211,2001,36
254,AA211,2006,9
254,AA211,2013,6
254,AA310,1976,0
254,AA310,1981,0
254,AA310,1986,0
254,AA310,1991,0
254,AA310,1996,0
254,AA310,2001,0
254,AA310,2006,0
254,AA310,2013,0
254,AA320,1976,6
254,AA320,1981,3
254,AA320,1986,6
254,AA320,1991,6
254,AA320,1996,9
254,AA320,2001,18
254,AA320,2006,21
254,AA320,2013,6
254,BB11_,1976,0
254,BB11_,1981,0
254,BB11_,1986,0
254,BB11_,1991,0
254,BB11_,1996,0
254,BB11_,2001,0
254,BB11_,2006,0
254,BB11_,2013,0
254,CC1_,1976,0
254,CC1_,1981,0
254,CC1_,1986,0
254,CC1_,1991,0
254,CC1_,1996,0
254,CC1_,2001,0
254,CC1_,2006,0
254,CC1_,2013,0
254,CC131,1976,0
254,CC131,1981,0
254,CC131,1986,0
254,CC131,1991,0
254,CC131,1996,0
254,CC131,2001,0
254,CC131,2006,0
254,CC131,2013,0
254,CC141,1976,21
254,CC141,1981,3
254,CC141,1986,6
254,CC141,1991,6
254,CC141,1996,12
254,CC141,2001,3
254,CC141,2006,3
254,CC141,2013,3
254,CC151,1976,0
254,CC151,1981,0
254,CC151,1986,0
254,CC151,1991,0
254,CC151,1996,0
254,CC151,2001,0
254,CC151,2006,0
254,CC151,2013,0
254,CC211,1976,0
254,CC211,1981,0
254,CC211,1986,3
254,CC211,1991,0
254,CC211,1996,0
254,CC211,2001,0
254,CC211,2006,0
254,CC211,2013,0
254,CC212,1976,3
254,CC212,1981,0
254,CC212,1986,0
254,CC212,1991,0
254,CC212,1996,0
254,CC212,2001,0
254,CC212,2006,0
254,CC212,2013,0
254,CC311,1976,15
254,CC311,1981,27
254,CC311,1986,18
254,CC311,1991,12
254,CC311,1996,27
254,CC311,2001,27
254,CC311,2006,42
254,CC311,2013,15
254,CC321,1976,0
254,CC321,1981,45
254,CC321,1986,63
254,CC321,1991,54
254,CC321,1996,30
254,CC321,2001,27
254,CC321,2006,27
254,CC321,2013,51
254,CC411,1976,0
254,CC411,1981,0
254,CC411,1986,0
254,CC411,1991,0
254,CC411,1996,0
254,CC411,2001,0
254,CC411,2006,0
254,CC411,2013,0
254,CC5_,1976,0
254,CC5_,1981,0
254,CC5_,1986,0
254,CC5_,1991,0
254,CC5_,1996,3
254,CC5_,2001,0
254,CC5_,2006,0
254,CC5_,2013,0
254,CC611,1976,0
254,CC611,1981,0
254,CC611,1986,0
254,CC611,1991,0
254,CC611,1996,0
254,CC611,2001,0
254,CC611,2006,0
254,CC611,2013,0
254,CC711,1976,0
254,CC711,1981,0
254,CC711,1986,0
254,CC711,1991,0
254,CC711,1996,0
254,CC711,2001,0
254,CC711,2006,0
254,CC711,2013,0
254,CC721,1976,0
254,CC721,1981,0
254,CC721,1986,0
254,CC721,1991,9
254,CC721,1996,12
254,CC721,2001,18
254,CC721,2006,12
254,CC721,2013,3
254,CC811,1976,12
254,CC811,1981,3
254,CC811,1986,0
254,CC811,1991,3
254,CC811,1996,0
254,CC811,2001,0
254,CC811,2006,0
254,CC811,2013,0
254,CC821,1976,0
254,CC821,1981,0
254,CC821,1986,0
254,CC821,1991,0
254,CC821,1996,0
254,CC821,2001,0
254,CC821,2006,0
254,CC821,2013,0
254,CC822,1976,3
254,CC822,1981,0
254,CC822,1986,9
254,CC822,1991,6
254,CC822,1996,9
254,CC822,2001,3
254,CC822,2006,0
254,CC822,2013,0
254,CC91_,1976,0
254,CC91_,1981,0
254,CC91_,1986,0
254,CC91_,1991,0
254,CC91_,1996,0
254,CC91_,2001,3
254,CC91_,2006,3
254,CC91_,2013,0
254,DD1_,1976,3
254,DD1_,1981,9
254,DD1_,1986,9
254,DD1_,1991,9
254,DD1_,1996,3
254,DD1_,2001,0
254,DD1_,2006,0
254,DD1_,2013,0
254,EE1_,1976,15
254,EE1_,1981,57
254,EE1_,1986,93
254,EE1_,1991,15
254,EE1_,1996,24
254,EE1_,2001,18
254,EE1_,2006,27
254,EE1_,2013,18
254,EE110,1976,12
254,EE110,1981,9
254,EE110,1986,15
254,EE110,1991,18
254,EE110,1996,15
254,EE110,2001,9
254,EE110,2006,15
254,EE110,2013,9
254,EE113,1976,42
254,EE113,1981,0
254,EE113,1986,12
254,EE113,1991,9
254,EE113,1996,0
254,EE113,2001,0
254,EE113,2006,3
254,EE113,2013,0
254,FF11_,1976,0
254,FF11_,1981,3
254,FF11_,1986,0
254,FF11_,1991,3
254,FF11_,1996,0
254,FF11_,2001,0
254,FF11_,2006,0
254,FF11_,2013,0
254,FF110,1976,0
254,FF110,1981,0
254,FF110,1986,3
254,FF110,1991,0
254,FF110,1996,6
254,FF110,2001,0
254,FF110,2006,3
254,FF110,2013,0
254,FF111,1976,6
254,FF111,1981,6
254,FF111,1986,3
254,FF111,1991,3
254,FF111,1996,6
254,FF111,2001,3
254,FF111,2006,6
254,FF111,2013,0
254,FF114,1976,0
254,FF114,1981,3
254,FF114,1986,3
254,FF114,1991,0
254,FF114,1996,3
254,FF114,2001,0
254,FF114,2006,3
254,FF114,2013,0
254,GH111,1976,9
254,GH111,1981,9
254,GH111,1986,3
254,GH111,1991,3
254,GH111,1996,3
254,GH111,2001,6
254,GH111,2006,6
254,GH111,2013,0
254,GH112,1976,12
254,GH112,1981,18
254,GH112,1986,15
254,GH112,1991,9
254,GH112,1996,0
254,GH112,2001,3
254,GH112,2006,3
254,GH112,2013,3
254,GH121,1976,18
254,GH121,1981,15
254,GH121,1986,15
254,GH121,1991,18
254,GH121,1996,18
254,GH121,2001,27
254,GH121,2006,27
254,GH121,2013,24
254,GH122,1976,9
254,GH122,1981,3
254,GH122,1986,3
254,GH122,1991,6
254,GH122,1996,6
254,GH122,2001,6
254,GH122,2006,6
254,GH122,2013,0
254,GH130,1976,6
254,GH130,1981,3
254,GH130,1986,9
254,GH130,1991,9
254,GH130,1996,9
254,GH130,2001,9
254,GH130,2006,9
254,GH130,2013,6
254,GH131,1976,3
254,GH131,1981,15
254,GH131,1986,18
254,GH131,1991,15
254,GH131,1996,9
254,GH131,2001,9
254,GH131,2006,6
254,GH131,2013,3
254,GH132,1976,9
254,GH132,1981,9
254,GH132,1986,9
254,GH132,1991,9
254,GH132,1996,9
254,GH132,2001,6
254,GH132,2006,12
254,GH132,2013,9
254,GH133,1976,0
254,GH133,1981,0
254,GH133,1986,0
254,GH133,1991,0
254,GH133,1996,0
254,GH133,2001,0
254,GH133,2006,0
254,GH133,2013,0
254,GH21_,1976,21
254,GH21_,1981,30
254,GH21_,1986,45
254,GH21_,1991,48
254,GH21_,1996,72
254,GH21_,2001,63
254,GH21_,2006,78
254,GH21_,2013,81
254,II111,1976,9
254,II111,1981,12
254,II111,1986,15
254,II111,1991,9
254,II111,1996,18
254,II111,2001,21
254,II111,2006,9
254,II111,2013,12
254,II120,1976,0
254,II120,1981,0
254,II120,1986,0
254,II120,1991,0
254,II120,1996,0
254,II120,2001,0
254,II120,2006,0
254,II120,2013,0
254,II121,1976,66
254,II121,1981,27
254,II121,1986,21
254,II121,1991,0
254,II121,1996,0
254,II121,2001,0
254,II121,2006,0
254,II121,2013,0
254,II123,1976,0
254,II123,1981,0
254,II123,1986,0
254,II123,1991,0
254,II123,1996,0
254,II123,2001,0
254,II123,2006,0
254,II123,2013,0
254,II13_,1976,33
254,II13_,1981,0
254,II13_,1986,0
254,II13_,1991,6
254,II13_,1996,3
254,II13_,2001,3
254,II13_,2006,3
254,II13_,2013,3
254,JJ11_,1976,3
254,JJ11_,1981,3
254,JJ11_,1986,3
254,JJ11_,1991,3
254,JJ11_,1996,9
254,JJ11_,2001,6
254,JJ11_,2006,6
254,JJ11_,2013,3
254,JJ120,1976,0
254,JJ120,1981,36
254,JJ120,1986,33
254,JJ120,1991,12
254,JJ120,1996,3
254,JJ120,2001,0
254,JJ120,2006,0
254,JJ120,2013,0
254,JJ123,1976,0
254,JJ123,1981,0
254,JJ123,1986,0
254,JJ123,1991,0
254,JJ123,1996,3
254,JJ123,2001,3
254,JJ123,2006,3
254,JJ123,2013,3
254,KK1_,1976,0
254,KK1_,1981,0
254,KK1_,1986,0
254,KK1_,1991,0
254,KK1_,1996,0
254,KK1_,2001,0
254,KK1_,2006,0
254,KK1_,2013,0
254,KK110,1976,3
254,KK110,1981,12
254,KK110,1986,9
254,KK110,1991,12
254,KK110,1996,6
254,KK110,2001,9
254,KK110,2006,9
254,KK110,2013,3
254,LL110,1976,0
254,LL110,1981,0
254,LL110,1986,0
254,LL110,1991,0
254,LL110,1996,3
254,LL110,2001,6
254,LL110,2006,3
254,LL110,2013,0
254,LL12_,1976,0
254,LL12_,1981,0
254,LL12_,1986,0
254,LL12_,1991,3
254,LL12_,1996,18
254,LL12_,2001,6
254,LL12_,2006,21
254,LL12_,2013,12
254,MN11_,1976,6
254,MN11_,1981,3
254,MN11_,1986,3
254,MN11_,1991,6
254,MN11_,1996,9
254,MN11_,2001,6
254,MN11_,2006,21
254,MN11_,2013,21
254,MN21_,1976,3
254,MN21_,1981,12
254,MN21_,1986,9
254,MN21_,1991,9
254,MN21_,1996,15
254,MN21_,2001,15
254,MN21_,2006,15
254,MN21_,2013,12
254,OO111,1976,0
254,OO111,1981,6
254,OO111,1986,9
254,OO111,1991,3
254,OO111,1996,3
254,OO111,2001,3
254,OO111,2006,3
254,OO111,2013,3
254,OO21_,1976,12
254,OO21_,1981,3
254,OO21_,1986,3
254,OO21_,1991,6
254,OO21_,1996,15
254,OO21_,2001,15
254,OO21_,2006,12
254,OO21_,2013,18
254,OO211,1976,6
254,OO211,1981,9
254,OO211,1986,9
254,OO211,1991,18
254,OO211,1996,3
254,OO211,2001,9
254,OO211,2006,3
254,OO211,2013,0
254,PP11_,1976,33
254,PP11_,1981,42
254,PP11_,1986,60
254,PP11_,1991,63
254,PP11_,1996,57
254,PP11_,2001,66
254,PP11_,2006,57
254,PP11_,2013,57
254,QQ11_,1976,15
254,QQ11_,1981,12
254,QQ11_,1986,6
254,QQ11_,1991,12
254,QQ11_,1996,12
254,QQ11_,2001,18
254,QQ11_,2006,15
254,QQ11_,2013,18
254,RS11_,1976,3
254,RS11_,1981,18
254,RS11_,1986,27
254,RS11_,1991,21
254,RS11_,1996,21
254,RS11_,2001,21
254,RS11_,2006,27
254,RS11_,2013,24
254,RS210,1976,3
254,RS210,1981,3
254,RS210,1986,3
254,RS210,1991,0
254,RS210,1996,0
254,RS210,2001,0
254,RS210,2006,6
254,RS210,2013,3
254,RS211,1976,9
254,RS211,1981,0
254,RS211,1986,0
254,RS211,1991,3
254,RS211,1996,12
254,RS211,2001,0
254,RS211,2006,9
254,RS211,2013,12
254,RS219,1976,3
254,RS219,1981,3
254,RS219,1986,12
254,RS219,1991,3
254,RS219,1996,6
254,RS219,2001,0
254,RS219,2006,0
254,RS219,2013,9
255,AA111,1976,21
255,AA111,1981,12
255,AA111,1986,27
255,AA111,1991,21
255,AA111,1996,18
255,AA111,2001,24
255,AA111,2006,18
255,AA111,2013,15
255,AA121,1976,21
255,AA121,1981,27
255,AA121,1986,27
255,AA121,1991,24
255,AA121,1996,27
255,AA121,2001,33
255,AA121,2006,18
255,AA121,2013,27
255,AA131,1976,3
255,AA131,1981,3
255,AA131,1986,0
255,AA131,1991,0
255,AA131,1996,0
255,AA131,2001,0
255,AA131,2006,3
255,AA131,2013,3
255,AA141,1976,0
255,AA141,1981,0
255,AA141,1986,0
255,AA141,1991,0
255,AA141,1996,0
255,AA141,2001,0
255,AA141,2006,0
255,AA141,2013,0
255,AA211,1976,18
255,AA211,1981,27
255,AA211,1986,27
255,AA211,1991,15
255,AA211,1996,24
255,AA211,2001,24
255,AA211,2006,18
255,AA211,2013,12
255,AA310,1976,0
255,AA310,1981,0
255,AA310,1986,0
255,AA310,1991,0
255,AA310,1996,0
255,AA310,2001,0
255,AA310,2006,0
255,AA310,2013,0
255,AA320,1976,36
255,AA320,1981,39
255,AA320,1986,57
255,AA320,1991,21
255,AA320,1996,27
255,AA320,2001,36
255,AA320,2006,42
255,AA320,2013,39
255,BB11_,1976,0
255,BB11_,1981,0
255,BB11_,1986,0
255,BB11_,1991,0
255,BB11_,1996,0
255,BB11_,2001,0
255,BB11_,2006,0
255,BB11_,2013,0
255,CC1_,1976,3
255,CC1_,1981,3
255,CC1_,1986,0
255,CC1_,1991,0
255,CC1_,1996,0
255,CC1_,2001,0
255,CC1_,2006,0
255,CC1_,2013,0
255,CC131,1976,6
255,CC131,1981,9
255,CC131,1986,0
255,CC131,1991,0
255,CC131,1996,0
255,CC131,2001,0
255,CC131,2006,0
255,CC131,2013,0
255,CC141,1976,0
255,CC141,1981,0
255,CC141,1986,0
255,CC141,1991,0
255,CC141,1996,6
255,CC141,2001,0
255,CC141,2006,0
255,CC141,2013,3
255,CC151,1976,0
255,CC151,1981,0
255,CC151,1986,0
255,CC151,1991,0
255,CC151,1996,0
255,CC151,2001,0
255,CC151,2006,0
255,CC151,2013,0
255,CC211,1976,0
255,CC211,1981,0
255,CC211,1986,0
255,CC211,1991,0
255,CC211,1996,0
255,CC211,2001,0
255,CC211,2006,0
255,CC211,2013,0
255,CC212,1976,3
255,CC212,1981,0
255,CC212,1986,0
255,CC212,1991,0
255,CC212,1996,0
255,CC212,2001,0
255,CC212,2006,0
255,CC212,2013,0
255,CC311,1976,18
255,CC311,1981,27
255,CC311,1986,12
255,CC311,1991,15
255,CC311,1996,48
255,CC311,2001,36
255,CC311,2006,36
255,CC311,2013,12
255,CC321,1976,0
255,CC321,1981,27
255,CC321,1986,36
255,CC321,1991,30
255,CC321,1996,21
255,CC321,2001,12
255,CC321,2006,18
255,CC321,2013,18
255,CC411,1976,0
255,CC411,1981,3
255,CC411,1986,0
255,CC411,1991,0
255,CC411,1996,0
255,CC411,2001,0
255,CC411,2006,0
255,CC411,2013,0
255,CC5_,1976,0
255,CC5_,1981,0
255,CC5_,1986,0
255,CC5_,1991,0
255,CC5_,1996,0
255,CC5_,2001,0
255,CC5_,2006,0
255,CC5_,2013,0
